seed,task,failure_family,split,episode,language_ambiguity,predicate_confidence,contact_force,support_relation,clearance,friction,deformation,temporal_order,tool_affordance,recovery_feasibility,violation_risk,damage_risk
0,tabletop_manipulation_with_support,clearance_tolerance_collapse,combined_adversarial_abstraction,2,0.609381,0.999000,0.706774,0.971861,0.999000,0.634565,0.657720,0.490376,0.722939,0.623865,0.527005,0.381619
0,tabletop_manipulation_with_support,clearance_tolerance_collapse,combined_adversarial_abstraction,3,0.534166,0.999000,0.809205,0.597622,0.999000,0.620776,0.779398,0.397076,0.551122,0.550606,0.597129,0.401934
0,tabletop_manipulation_with_support,clearance_tolerance_collapse,combined_adversarial_abstraction,4,0.658547,0.999000,0.643080,0.718485,0.999000,0.631770,0.674480,0.478602,0.669231,0.553751,0.557287,0.365639
0,tabletop_manipulation_with_support,clearance_tolerance_collapse,combined_adversarial_abstraction,5,0.732156,0.999000,0.772947,0.653737,0.999000,0.761190,0.815902,0.427309,0.557826,0.605654,0.592834,0.385315
0,tabletop_manipulation_with_support,friction_state_aliasing,nominal_abstraction,0,0.207380,0.798128,0.442940,0.328414,0.382962,0.962108,0.248805,0.233427,0.181384,0.337744,0.261248,0.298348
0,tabletop_manipulation_with_support,friction_state_aliasing,nominal_abstraction,1,0.315252,0.821128,0.417713,0.267539,0.411741,0.877577,0.160173,0.228446,0.329787,0.344810,0.297480,0.267837
0,tabletop_manipulation_with_support,friction_state_aliasing,nominal_abstraction,2,0.339237,0.814622,0.427483,0.355160,0.306816,0.889593,0.341506,0.172305,0.256747,0.356330,0.305021,0.248373
0,tabletop_manipulation_with_support,friction_state_aliasing,nominal_abstraction,3,0.295709,0.518242,0.487127,0.225967,0.346522,0.928694,0.221990,0.347442,0.258980,0.355378,0.270831,0.280769
0,tabletop_manipulation_with_support,friction_state_aliasing,nominal_abstraction,4,0.351683,0.674933,0.332374,0.265544,0.406619,0.918662,0.235915,0.241984,0.155015,0.343261,0.288810,0.233587
0,tabletop_manipulation_with_support,friction_state_aliasing,nominal_abstraction,5,0.322130,0.703718,0.513056,0.335209,0.183281,0.991861,0.257742,0.159062,0.193074,0.545539,0.305227,0.289933
0,tabletop_manipulation_with_support,friction_state_aliasing,language_ambiguity_shift,0,0.790555,0.938098,0.607000,0.411112,0.428406,0.990544,0.333311,0.600142,0.609761,0.349988,0.414051,0.225049
0,tabletop_manipulation_with_support,friction_state_aliasing,language_ambiguity_shift,1,0.644283,0.947809,0.572446,0.325437,0.440655,0.960273,0.210060,0.614744,0.631741,0.294283,0.334065,0.310452
0,tabletop_manipulation_with_support,friction_state_aliasing,language_ambiguity_shift,2,0.651553,0.989967,0.506293,0.420799,0.341802,0.999000,0.297899,0.598711,0.674832,0.590861,0.347944,0.268883
0,tabletop_manipulation_with_support,friction_state_aliasing,language_ambiguity_shift,3,0.671366,0.863682,0.399292,0.474818,0.232178,0.999000,0.387744,0.647657,0.751310,0.430910,0.323393,0.274572
0,tabletop_manipulation_with_support,friction_state_aliasing,language_ambiguity_shift,4,0.616666,0.905108,0.579556,0.432618,0.418293,0.999000,0.396289,0.592037,0.546992,0.420033,0.328304,0.264723
0,tabletop_manipulation_with_support,friction_state_aliasing,language_ambiguity_shift,5,0.649234,0.794440,0.417042,0.565107,0.417454,0.968933,0.319743,0.634521,0.482677,0.373457,0.371248,0.257202
0,tabletop_manipulation_with_support,friction_state_aliasing,predicate_noise_shift,0,0.454535,0.999000,0.613584,0.590913,0.426044,0.999000,0.388949,0.338940,0.415013,0.353653,0.452586,0.251597
0,tabletop_manipulation_with_support,friction_state_aliasing,predicate_noise_shift,1,0.573033,0.991822,0.509606,0.402666,0.496504,0.894870,0.393219,0.381121,0.430985,0.224835,0.409715,0.266954
0,tabletop_manipulation_with_support,friction_state_aliasing,predicate_noise_shift,2,0.519483,0.999000,0.552419,0.661607,0.452700,0.999000,0.398907,0.375642,0.338843,0.509895,0.364412,0.293271
0,tabletop_manipulation_with_support,friction_state_aliasing,predicate_noise_shift,3,0.333370,0.973261,0.587795,0.635128,0.451928,0.999000,0.312100,0.526689,0.387928,0.393659,0.369217,0.321548
0,tabletop_manipulation_with_support,friction_state_aliasing,predicate_noise_shift,4,0.370176,0.946689,0.546700,0.705955,0.274735,0.999000,0.348489,0.449600,0.318260,0.459949,0.356957,0.281415
0,tabletop_manipulation_with_support,friction_state_aliasing,predicate_noise_shift,5,0.450222,0.958274,0.479201,0.514167,0.474354,0.951285,0.406971,0.327328,0.350066,0.579177,0.382060,0.246760
0,tabletop_manipulation_with_support,friction_state_aliasing,geometry_tolerance_shift,0,0.331826,0.954209,0.502667,0.478135,0.629798,0.862060,0.346899,0.275318,0.297074,0.362652,0.388698,0.263178
0,tabletop_manipulation_with_support,friction_state_aliasing,geometry_tolerance_shift,1,0.742885,0.999000,0.262447,0.378164,0.660324,0.999000,0.187839,0.130655,0.383806,0.433921,0.354996,0.302305
0,tabletop_manipulation_with_support,friction_state_aliasing,geometry_tolerance_shift,2,0.327351,0.828012,0.499715,0.431768,0.646645,0.878057,0.415103,0.159981,0.187402,0.340899,0.323128,0.279566
0,tabletop_manipulation_with_support,friction_state_aliasing,geometry_tolerance_shift,3,0.372755,0.859674,0.622956,0.363192,0.700051,0.999000,0.299045,0.296391,0.307765,0.365447,0.385021,0.300929
0,tabletop_manipulation_with_support,friction_state_aliasing,geometry_tolerance_shift,4,0.454327,0.805942,0.569650,0.394307,0.719525,0.971550,0.362711,0.247609,0.236578,0.439891,0.354364,0.273799
0,tabletop_manipulation_with_support,friction_state_aliasing,geometry_tolerance_shift,5,0.343980,0.754797,0.498416,0.368239,0.882214,0.999000,0.276675,0.188449,0.294000,0.301788,0.380061,0.309670
0,tabletop_manipulation_with_support,friction_state_aliasing,mechanics_ood_shift,0,0.472111,0.784061,0.854831,0.666792,0.388755,0.999000,0.527483,0.241979,0.165489,0.445989,0.455246,0.339799
0,tabletop_manipulation_with_support,friction_state_aliasing,mechanics_ood_shift,1,0.464770,0.735814,0.913655,0.314269,0.395570,0.999000,0.615903,0.571446,0.269636,0.325342,0.431220,0.300791
0,tabletop_manipulation_with_support,friction_state_aliasing,mechanics_ood_shift,2,0.483429,0.964706,0.677631,0.383753,0.495298,0.999000,0.510955,0.505585,0.283805,0.474533,0.389400,0.356339
0,tabletop_manipulation_with_support,friction_state_aliasing,mechanics_ood_shift,3,0.528903,0.810842,0.845551,0.557045,0.408224,0.999000,0.614099,0.365270,0.368151,0.611439,0.347244,0.296981
0,tabletop_manipulation_with_support,friction_state_aliasing,mechanics_ood_shift,4,0.461678,0.860529,0.854565,0.499362,0.568284,0.999000,0.670603,0.343177,0.172536,0.426414,0.368432,0.331502
0,tabletop_manipulation_with_support,friction_state_aliasing,mechanics_ood_shift,5,0.371341,0.808143,0.647738,0.487546,0.383658,0.999000,0.570912,0.529420,0.331896,0.450808,0.325721,0.301963
0,tabletop_manipulation_with_support,friction_state_aliasing,object_affordance_transfer,0,0.599151,0.896737,0.593133,0.554768,0.407510,0.999000,0.443563,0.463461,0.426497,0.540245,0.412858,0.251986
0,tabletop_manipulation_with_support,friction_state_aliasing,object_affordance_transfer,1,0.440722,0.817132,0.832320,0.628734,0.568789,0.999000,0.462541,0.535854,0.552805,0.405209,0.384584,0.299869
0,tabletop_manipulation_with_support,friction_state_aliasing,object_affordance_transfer,2,0.523891,0.935390,0.736010,0.512735,0.451499,0.999000,0.584160,0.618589,0.499081,0.344346,0.343910,0.288344
0,tabletop_manipulation_with_support,friction_state_aliasing,object_affordance_transfer,3,0.499212,0.818147,0.579002,0.499948,0.550508,0.999000,0.294602,0.519796,0.713562,0.404729,0.393223,0.282376
0,tabletop_manipulation_with_support,friction_state_aliasing,object_affordance_transfer,4,0.564258,0.983235,0.686419,0.496446,0.651558,0.999000,0.384635,0.382422,0.461657,0.410530,0.420366,0.307922
0,tabletop_manipulation_with_support,friction_state_aliasing,object_affordance_transfer,5,0.731353,0.999000,0.654540,0.556083,0.406771,0.999000,0.524868,0.314472,0.445695,0.505055,0.368421,0.265403
0,tabletop_manipulation_with_support,friction_state_aliasing,recovery_cost_pressure,0,0.521960,0.999000,0.647602,0.428507,0.597418,0.999000,0.516478,0.597029,0.461301,0.818862,0.390815,0.372597
0,tabletop_manipulation_with_support,friction_state_aliasing,recovery_cost_pressure,1,0.265905,0.879827,0.662763,0.384014,0.462223,0.999000,0.621767,0.463980,0.416822,0.974675,0.363044,0.307738
0,tabletop_manipulation_with_support,friction_state_aliasing,recovery_cost_pressure,2,0.439215,0.876401,0.455759,0.484935,0.553475,0.999000,0.351342,0.561802,0.423815,0.536736,0.372822,0.292096
0,tabletop_manipulation_with_support,friction_state_aliasing,recovery_cost_pressure,3,0.537827,0.755224,0.580377,0.288880,0.682779,0.999000,0.650409,0.404144,0.393250,0.708165,0.373115,0.329134
0,tabletop_manipulation_with_support,friction_state_aliasing,recovery_cost_pressure,4,0.590911,0.882098,0.435962,0.455011,0.500600,0.999000,0.572931,0.415865,0.617736,0.800918,0.439700,0.308271
0,tabletop_manipulation_with_support,friction_state_aliasing,recovery_cost_pressure,5,0.243615,0.892745,0.509468,0.524607,0.416580,0.999000,0.658764,0.337058,0.459314,0.772012,0.381040,0.316310
0,tabletop_manipulation_with_support,friction_state_aliasing,combined_adversarial_abstraction,0,0.645212,0.968242,0.904788,0.541166,0.731715,0.999000,0.601110,0.735003,0.503769,0.699541,0.380329,0.329820
0,tabletop_manipulation_with_support,friction_state_aliasing,combined_adversarial_abstraction,1,0.527318,0.999000,0.842068,0.681748,0.707430,0.999000,0.735286,0.426747,0.588727,0.575401,0.460922,0.369332
0,tabletop_manipulation_with_support,friction_state_aliasing,combined_adversarial_abstraction,2,0.674609,0.999000,0.795765,0.395706,0.804538,0.999000,0.755026,0.604077,0.650736,0.580047,0.489784,0.363176
0,tabletop_manipulation_with_support,friction_state_aliasing,combined_adversarial_abstraction,3,0.677818,0.938079,0.999000,0.539453,0.674804,0.999000,0.728791,0.709951,0.600121,0.370325,0.444182,0.334328
0,tabletop_manipulation_with_support,friction_state_aliasing,combined_adversarial_abstraction,4,0.622304,0.861189,0.748757,0.300417,0.647553,0.999000,0.559065,0.598707,0.756921,0.487900,0.434390,0.362235
0,tabletop_manipulation_with_support,friction_state_aliasing,combined_adversarial_abstraction,5,0.519261,0.941847,0.774122,0.653123,0.741758,0.999000,0.827419,0.441560,0.636344,0.568107,0.495498,0.321023
0,tabletop_manipulation_with_support,deformable_constraint_erasure,nominal_abstraction,0,0.242400,0.644538,0.453387,0.305896,0.397284,0.118438,0.999000,0.384394,0.266460,0.464067,0.366018,0.347465
0,tabletop_manipulation_with_support,deformable_constraint_erasure,nominal_abstraction,1,0.245682,0.620010,0.432337,0.331726,0.365978,0.235065,0.945666,0.307573,0.290785,0.460623,0.327480,0.376739
0,tabletop_manipulation_with_support,deformable_constraint_erasure,nominal_abstraction,2,0.391987,0.725283,0.398316,0.283879,0.331365,0.328739,0.916262,0.372371,0.352495,0.275000,0.354257,0.371780
0,tabletop_manipulation_with_support,deformable_constraint_erasure,nominal_abstraction,3,0.319511,0.645058,0.350535,0.415211,0.404984,0.217727,0.907262,0.176234,0.211876,0.308017,0.306643,0.357485
0,tabletop_manipulation_with_support,deformable_constraint_erasure,nominal_abstraction,4,0.470366,0.640100,0.406605,0.223226,0.460412,0.338020,0.917897,0.228315,0.243837,0.237119,0.378524,0.346100
0,tabletop_manipulation_with_support,deformable_constraint_erasure,nominal_abstraction,5,0.462135,0.749817,0.391091,0.357596,0.490514,0.344879,0.999000,0.185753,0.246648,0.216633,0.340187,0.339525
0,tabletop_manipulation_with_support,deformable_constraint_erasure,language_ambiguity_shift,0,0.764021,0.815248,0.558334,0.509971,0.379557,0.370645,0.971974,0.767586,0.720199,0.470038,0.433634,0.353410
0,tabletop_manipulation_with_support,deformable_constraint_erasure,language_ambiguity_shift,1,0.635550,0.865312,0.413796,0.485190,0.421768,0.513694,0.885387,0.569486,0.828222,0.369657,0.389468,0.391286
0,tabletop_manipulation_with_support,deformable_constraint_erasure,language_ambiguity_shift,2,0.554458,0.704258,0.466315,0.481272,0.380266,0.248729,0.977248,0.614261,0.547216,0.379130,0.382835,0.309916
0,tabletop_manipulation_with_support,deformable_constraint_erasure,language_ambiguity_shift,3,0.667792,0.789346,0.642017,0.378054,0.351824,0.321394,0.999000,0.549978,0.519516,0.467444,0.357968,0.420046
0,tabletop_manipulation_with_support,deformable_constraint_erasure,language_ambiguity_shift,4,0.682982,0.862495,0.421068,0.459830,0.343422,0.337165,0.917364,0.577677,0.490534,0.503355,0.423723,0.337031
0,tabletop_manipulation_with_support,deformable_constraint_erasure,language_ambiguity_shift,5,0.833735,0.826098,0.446159,0.519205,0.527227,0.350601,0.999000,0.490041,0.482909,0.286312,0.389748,0.329797
0,tabletop_manipulation_with_support,deformable_constraint_erasure,predicate_noise_shift,0,0.465220,0.999000,0.354655,0.786451,0.419285,0.212324,0.999000,0.408968,0.351728,0.364072,0.370237,0.314624
0,tabletop_manipulation_with_support,deformable_constraint_erasure,predicate_noise_shift,1,0.410301,0.999000,0.444013,0.663531,0.424344,0.398988,0.999000,0.480676,0.420244,0.323699,0.401955,0.379688
0,tabletop_manipulation_with_support,deformable_constraint_erasure,predicate_noise_shift,2,0.514134,0.999000,0.315857,0.696831,0.588196,0.285763,0.999000,0.345875,0.533370,0.316601,0.403420,0.386067
0,tabletop_manipulation_with_support,deformable_constraint_erasure,predicate_noise_shift,3,0.554202,0.999000,0.421483,0.558770,0.302662,0.383448,0.922104,0.428586,0.274154,0.330461,0.368961,0.367730
0,tabletop_manipulation_with_support,deformable_constraint_erasure,predicate_noise_shift,4,0.534607,0.907428,0.419987,0.740128,0.315832,0.238498,0.999000,0.319779,0.416496,0.176250,0.355670,0.363470
0,tabletop_manipulation_with_support,deformable_constraint_erasure,predicate_noise_shift,5,0.410821,0.984180,0.502125,0.822947,0.537083,0.512576,0.999000,0.649425,0.499023,0.398337,0.437564,0.394702
0,tabletop_manipulation_with_support,deformable_constraint_erasure,geometry_tolerance_shift,0,0.465041,0.927101,0.646626,0.491925,0.901136,0.156830,0.999000,0.263906,0.260057,0.190676,0.456393,0.373444
0,tabletop_manipulation_with_support,deformable_constraint_erasure,geometry_tolerance_shift,1,0.346701,0.774872,0.463870,0.348688,0.664577,0.346932,0.999000,0.195090,0.392726,0.349342,0.373378,0.379169
0,tabletop_manipulation_with_support,deformable_constraint_erasure,geometry_tolerance_shift,2,0.392936,0.677292,0.531230,0.314554,0.756385,0.284358,0.999000,0.435717,0.429779,0.396463,0.456494,0.339050
0,tabletop_manipulation_with_support,deformable_constraint_erasure,geometry_tolerance_shift,3,0.328529,0.920512,0.534212,0.409297,0.631857,0.356519,0.999000,0.443723,0.281686,0.482338,0.433780,0.392363
0,tabletop_manipulation_with_support,deformable_constraint_erasure,geometry_tolerance_shift,4,0.527558,0.999000,0.471790,0.602841,0.796479,0.354387,0.999000,0.235218,0.327434,0.271252,0.450234,0.373016
0,tabletop_manipulation_with_support,deformable_constraint_erasure,geometry_tolerance_shift,5,0.444766,0.762529,0.361773,0.440659,0.957373,0.347784,0.999000,0.343484,0.343990,0.470027,0.404201,0.373258
0,tabletop_manipulation_with_support,deformable_constraint_erasure,mechanics_ood_shift,0,0.489028,0.915449,0.846539,0.274917,0.450183,0.640179,0.999000,0.435781,0.538493,0.230448,0.438302,0.425734
0,tabletop_manipulation_with_support,deformable_constraint_erasure,mechanics_ood_shift,1,0.588047,0.931654,0.626987,0.466612,0.532224,0.637405,0.999000,0.468789,0.397832,0.489320,0.465087,0.362528
0,tabletop_manipulation_with_support,deformable_constraint_erasure,mechanics_ood_shift,2,0.357081,0.732993,0.786089,0.623312,0.430850,0.521183,0.999000,0.309403,0.401913,0.401648,0.480073,0.398741
0,tabletop_manipulation_with_support,deformable_constraint_erasure,mechanics_ood_shift,3,0.627911,0.786982,0.783545,0.470057,0.331831,0.537197,0.999000,0.459172,0.392223,0.269215,0.397177,0.413098
0,tabletop_manipulation_with_support,deformable_constraint_erasure,mechanics_ood_shift,4,0.510585,0.830197,0.979224,0.557415,0.635098,0.621126,0.999000,0.484239,0.384651,0.332088,0.482328,0.384629
0,tabletop_manipulation_with_support,deformable_constraint_erasure,mechanics_ood_shift,5,0.428484,0.742095,0.681762,0.281300,0.483551,0.819363,0.999000,0.327898,0.492896,0.629189,0.397533,0.384309
0,tabletop_manipulation_with_support,deformable_constraint_erasure,object_affordance_transfer,0,0.692497,0.999000,0.603726,0.609101,0.479070,0.739745,0.877507,0.455069,0.423882,0.375947,0.383054,0.396411
0,tabletop_manipulation_with_support,deformable_constraint_erasure,object_affordance_transfer,1,0.669394,0.965360,0.570895,0.606566,0.353285,0.558810,0.999000,0.623632,0.472354,0.452139,0.431676,0.383759
0,tabletop_manipulation_with_support,deformable_constraint_erasure,object_affordance_transfer,2,0.589163,0.949735,0.591942,0.566697,0.336665,0.485306,0.999000,0.531068,0.538797,0.404168,0.508641,0.365636
0,tabletop_manipulation_with_support,deformable_constraint_erasure,object_affordance_transfer,3,0.549572,0.999000,0.693287,0.420826,0.444173,0.497667,0.964295,0.453953,0.366859,0.413503,0.365095,0.408781
0,tabletop_manipulation_with_support,deformable_constraint_erasure,object_affordance_transfer,4,0.533508,0.713154,0.675454,0.510615,0.664037,0.381458,0.999000,0.570951,0.528884,0.484320,0.441017,0.392096
0,tabletop_manipulation_with_support,deformable_constraint_erasure,object_affordance_transfer,5,0.648878,0.795443,0.543167,0.752509,0.518293,0.442404,0.975527,0.577071,0.502541,0.523073,0.432630,0.427662
